Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1996","1996","%","9.063416","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1997","1997","million USD","13613.711479","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1997","1997","%","9.064902","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1998","1998","million USD","11662.237503","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1998","1998","%","10.259227","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1999","1999","million USD","11264.687072","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1999","1999","%","8.892995","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2000","2000","million USD","10743.147009","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2000","2000","%","8.499848","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2001","2001","million USD","10320.580484","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2001","2001","%","8.579287","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2002","2002","million USD","11673.673817","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2002","2002","%","8.692178","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2003","2003","million USD","14377.353533","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2003","2003","%","9.441355","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2004","2004","million USD","16063.928566","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2004","2004","%","9.291113","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2005","2005","million USD","17406.606999","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2005","2005","%","9.194353","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2006","2006","million USD","20849.726779","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2006","2006","%","9.402002","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2007","2007","million USD","24579.047489","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2007","2007","%","9.347683","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2008","2008","million USD","29349.388418","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2008","2008","%","10.072444","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2009","2009","million USD","27571.114381","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2009","2009","%","9.787037","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2010","2010","million USD","35891.642619","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2010","2010","%","10.522176","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2011","2011","million USD","42984.535699","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2011","2011","%","11.591786","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2012","2012","million USD","45735.540571","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2012","2012","%","11.504102","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2013","2013","million USD","47591.114573","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2013","2013","%","11.322221","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2014","2014","million USD","41096.116051","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2014","2014","%","10.088918","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","million USD","35605.877375","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","%","8.872718","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","million USD","35045.545271","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","%","8.478084","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","million USD","38363.236549","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","%","8.406413","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2018","2018","million USD","41563.033656","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2018","2018","%","8.201815","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2019","2019","million USD","44217.515827","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2019","2019","%","8.12857","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2020","2020","million USD","43554.458779","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2020","2020","%","8.70285","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2021","2021","million USD","44003.280116","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2021","2021","%","8.691895","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2022","2022","million USD","43243.314668","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2022","2022","%","8.724638","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2023","2023","million USD","44137.195465","X","Figure from international organizations",""
"MK","Macro Indicators","764","Thailand","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2023","2023","%","8.571245","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1980","1980","million USD","1023.95589","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1980","1980","%","42.743493","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1981","1981","million USD","804.558816","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1981","1981","%","42.690102","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1982","1982","million USD","936.748505","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1982","1982","%","42.76724","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1983","1983","million USD","1406.698223","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1983","1983","%","42.773136","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1984","1984","million USD","2155.692455","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1984","1984","%","42.529929","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1985","1985","million USD","2045.79346","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1985","1985","%","42.998655","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1986","1986","million USD","2146.630182","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1986","1986","%","42.790826","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1987","1987","million USD","2203.66207","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1987","1987","%","41.800307","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1988","1988","million USD","2547.148523","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1988","1988","%","44.404832","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1989","1989","million USD","2631.473832","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1989","1989","%","42.167338","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1990","1990","million USD","2491.830386","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1990","1990","%","38.82875","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1991","1991","million USD","3075.68641","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1991","1991","%","40.585304","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1992","1992","million USD","3356.67364","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1992","1992","%","34.019199","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1993","1993","million USD","3946.496956","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1993","1993","%","29.940902","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1994","1994","million USD","4476.181072","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1994","1994","%","27.492976","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1995","1995","million USD","5650.060794","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1995","1995","%","27.247254","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1996","1996","million USD","6860.891939","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1996","1996","%","27.824759","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1997","1997","million USD","6934.491801","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1997","1997","%","25.83292","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1998","1998","million USD","7031.433984","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1998","1998","%","25.841738","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1999","1999","million USD","7312.873505","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","1999","1999","%","25.49485","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2000","2000","million USD","7666.249084","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2000","2000","%","24.592887","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2001","2001","million USD","7614.435877","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2001","2001","%","23.296281","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2002","2002","million USD","8094.232969","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2002","2002","%","23.084099","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2003","2003","million USD","8937.277924","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2003","2003","%","22.59598","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2004","2004","million USD","9930.345252","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2004","2004","%","20.063595","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2005","2005","million USD","11123.206188","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2005","2005","%","19.299979","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2006","2006","million USD","12570.846892","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2006","2006","%","18.056769","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2007","2007","million USD","14722.509709","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2007","2007","%","17.285279","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2008","2008","million USD","20801.893838","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2008","2008","%","18.183233","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2009","2009","million USD","20970.731653","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2009","2009","%","16.341072","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2010","2010","million USD","22632.313872","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2010","2010","%","15.375091","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2011","2011","million USD","28062.485333","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2011","2011","%","16.259148","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2012","2012","million USD","31684.724094","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2012","2012","%","16.199508","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2013","2013","million USD","32517.10412","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2013","2013","%","15.215612","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2014","2014","million USD","34738.393256","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2014","2014","%","14.880349","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","million USD","34631.987894","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","%","14.474726","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","million USD","35526.181996","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","%","13.818255","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","million USD","36378.682182","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","%","12.929879","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2018","2018","million USD","38163.776079","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2018","2018","%","12.306668","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2019","2019","million USD","39403.370777","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2019","2019","%","11.784529","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2020","2020","million USD","43865.620543","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2020","2020","%","12.655404","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2021","2021","million USD","46187.144625","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2021","2021","%","12.60309","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2022","2022","million USD","49056.408936","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2022","2022","%","11.955529","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2023","2023","million USD","51396.237137","X","Figure from international organizations",""
"MK","Macro Indicators","704","Viet Nam","61570","Share of GDP Standard Local Currency","22016","Value Added (Agriculture, Forestry and Fishing)","2023","2023","%","11.960486","X","Figure from international organizations",""
