Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2014","2014","6121","Value","3023","Labour force survey","%","95.55","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2015","2015","6121","Value","3023","Labour force survey","%","95.43","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2016","2016","6121","Value","3023","Labour force survey","%","95.25","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2017","2017","6121","Value","3023","Labour force survey","%","95.85","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2018","2018","6121","Value","3023","Labour force survey","%","95.77","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2019","2019","6121","Value","3023","Labour force survey","%","95.61","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2020","2020","6121","Value","3023","Labour force survey","%","95.59","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2021","2021","6121","Value","3023","Labour force survey","%","95.93","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2022","2022","6121","Value","3023","Labour force survey","%","95.98","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21114","Share of employment in forestry and logging","1","Total","2010","2010","6121","Value","3023","Labour force survey","%","1.4","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21114","Share of employment in forestry and logging","1","Total","2013","2013","6121","Value","3023","Labour force survey","%","1.24","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21114","Share of employment in forestry and logging","1","Total","2014","2014","6121","Value","3023","Labour force survey","%","1.44","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21114","Share of employment in forestry and logging","1","Total","2015","2015","6121","Value","3023","Labour force survey","%","1.49","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21114","Share of employment in forestry and logging","1","Total","2016","2016","6121","Value","3023","Labour force survey","%","1.59","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21114","Share of employment in forestry and logging","1","Total","2017","2017","6121","Value","3023","Labour force survey","%","1.25","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21114","Share of employment in forestry and logging","1","Total","2018","2018","6121","Value","3023","Labour force survey","%","1.21","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21114","Share of employment in forestry and logging","1","Total","2019","2019","6121","Value","3023","Labour force survey","%","1.26","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21114","Share of employment in forestry and logging","1","Total","2020","2020","6121","Value","3023","Labour force survey","%","1.47","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21114","Share of employment in forestry and logging","1","Total","2021","2021","6121","Value","3023","Labour force survey","%","1.37","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21114","Share of employment in forestry and logging","1","Total","2022","2022","6121","Value","3023","Labour force survey","%","1.28","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21118","Share of employment in fishing and aquaculture","1","Total","2010","2010","6121","Value","3023","Labour force survey","%","2.94","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21118","Share of employment in fishing and aquaculture","1","Total","2013","2013","6121","Value","3023","Labour force survey","%","2.61","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21118","Share of employment in fishing and aquaculture","1","Total","2014","2014","6121","Value","3023","Labour force survey","%","3.02","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21118","Share of employment in fishing and aquaculture","1","Total","2015","2015","6121","Value","3023","Labour force survey","%","3.08","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21118","Share of employment in fishing and aquaculture","1","Total","2016","2016","6121","Value","3023","Labour force survey","%","3.16","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21118","Share of employment in fishing and aquaculture","1","Total","2017","2017","6121","Value","3023","Labour force survey","%","2.9","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21118","Share of employment in fishing and aquaculture","1","Total","2018","2018","6121","Value","3023","Labour force survey","%","3.01","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21118","Share of employment in fishing and aquaculture","1","Total","2019","2019","6121","Value","3023","Labour force survey","%","3.14","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21118","Share of employment in fishing and aquaculture","1","Total","2020","2020","6121","Value","3023","Labour force survey","%","2.93","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21118","Share of employment in fishing and aquaculture","1","Total","2021","2021","6121","Value","3023","Labour force survey","%","2.7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21118","Share of employment in fishing and aquaculture","1","Total","2022","2022","6121","Value","3023","Labour force survey","%","2.73","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21152","Share of employees in agriculture in total employees","1","Total","2010","2010","6121","Value","3023","Labour force survey","%","13.86","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21152","Share of employees in agriculture in total employees","1","Total","2011","2011","6121","Value","3023","Labour force survey","%","11.9","X","Figure from international organizations","Working time arrangement coverage: Full-time and part time workers"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21152","Share of employees in agriculture in total employees","1","Total","2012","2012","6121","Value","3023","Labour force survey","%","12.28","X","Figure from international organizations","Working time arrangement coverage: Full-time and part time workers"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21152","Share of employees in agriculture in total employees","1","Total","2014","2014","6121","Value","3023","Labour force survey","%","9.55","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21152","Share of employees in agriculture in total employees","1","Total","2015","2015","6121","Value","3023","Labour force survey","%","9.24","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21152","Share of employees in agriculture in total employees","1","Total","2016","2016","6121","Value","3023","Labour force survey","%","9.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21152","Share of employees in agriculture in total employees","1","Total","2017","2017","6121","Value","3023","Labour force survey","%","9.74","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21152","Share of employees in agriculture in total employees","1","Total","2018","2018","6121","Value","3023","Labour force survey","%","10.2","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21152","Share of employees in agriculture in total employees","1","Total","2019","2019","6121","Value","3023","Labour force survey","%","9.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21152","Share of employees in agriculture in total employees","1","Total","2020","2020","6121","Value","3023","Labour force survey","%","9.32","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21152","Share of employees in agriculture in total employees","1","Total","2021","2021","6121","Value","3023","Labour force survey","%","7.34","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","764","Thailand","21152","Share of employees in agriculture in total employees","1","Total","2022","2022","6121","Value","3023","Labour force survey","%","6.51","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21160","Total employment in agrifood systems (AFS)","1","Total","2000","2000","6199","Value","3044","FAO Model","1000 No","33126.24","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21160","Total employment in agrifood systems (AFS)","1","Total","2001","2001","6199","Value","3044","FAO Model","1000 No","33492.13","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21160","Total employment in agrifood systems (AFS)","1","Total","2002","2002","6199","Value","3044","FAO Model","1000 No","33320.23","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21160","Total employment in agrifood systems (AFS)","1","Total","2003","2003","6199","Value","3044","FAO Model","1000 No","32631.07","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21160","Total employment in agrifood systems (AFS)","1","Total","2004","2004","6199","Value","3044","FAO Model","1000 No","32283.89","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21160","Total employment in agrifood systems (AFS)","1","Total","2005","2005","6199","Value","3044","FAO Model","1000 No","31881.05","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21160","Total employment in agrifood systems (AFS)","1","Total","2006","2006","6199","Value","3044","FAO Model","1000 No","31246.69","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21160","Total employment in agrifood systems (AFS)","1","Total","2007","2007","6199","Value","3044","FAO Model","1000 No","31598.25","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21160","Total employment in agrifood systems (AFS)","1","Total","2008","2008","6199","Value","3044","FAO Model","1000 No","32064.85","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21160","Total employment in agrifood systems (AFS)","1","Total","2009","2009","6199","Value","3044","FAO Model","1000 No","32353.98","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21160","Total employment in agrifood systems (AFS)","1","Total","2010","2010","6199","Value","3044","FAO Model","1000 No","33415.88","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21160","Total employment in agrifood systems (AFS)","1","Total","2011","2011","6199","Value","3044","FAO Model","1000 No","33662.67","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21160","Total employment in agrifood systems (AFS)","1","Total","2012","2012","6199","Value","3044","FAO Model","1000 No","34009.21","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21160","Total employment in agrifood systems (AFS)","1","Total","2013","2013","6199","Value","3044","FAO Model","1000 No","34621.54","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21160","Total employment in agrifood systems (AFS)","1","Total","2014","2014","6199","Value","3044","FAO Model","1000 No","34727.31","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21160","Total employment in agrifood systems (AFS)","1","Total","2015","2015","6199","Value","3044","FAO Model","1000 No","34081.93","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21160","Total employment in agrifood systems (AFS)","1","Total","2016","2016","6199","Value","3044","FAO Model","1000 No","32992.06","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21160","Total employment in agrifood systems (AFS)","1","Total","2017","2017","6199","Value","3044","FAO Model","1000 No","32466.3","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21160","Total employment in agrifood systems (AFS)","1","Total","2018","2018","6199","Value","3044","FAO Model","1000 No","31892.45","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21160","Total employment in agrifood systems (AFS)","1","Total","2019","2019","6199","Value","3044","FAO Model","1000 No","30436.59","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21160","Total employment in agrifood systems (AFS)","1","Total","2020","2020","6199","Value","3044","FAO Model","1000 No","28587.36","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21160","Total employment in agrifood systems (AFS)","1","Total","2021","2021","6199","Value","3044","FAO Model","1000 No","26088.23","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21163","Total non-agricultural AFS employment","1","Total","2000","2000","6199","Value","3044","FAO Model","1000 No","8125.51","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21163","Total non-agricultural AFS employment","1","Total","2001","2001","6199","Value","3044","FAO Model","1000 No","8288.58","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21163","Total non-agricultural AFS employment","1","Total","2002","2002","6199","Value","3044","FAO Model","1000 No","8346.01","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21163","Total non-agricultural AFS employment","1","Total","2003","2003","6199","Value","3044","FAO Model","1000 No","8292.48","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21163","Total non-agricultural AFS employment","1","Total","2004","2004","6199","Value","3044","FAO Model","1000 No","8346.05","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21163","Total non-agricultural AFS employment","1","Total","2005","2005","6199","Value","3044","FAO Model","1000 No","8382.72","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21163","Total non-agricultural AFS employment","1","Total","2006","2006","6199","Value","3044","FAO Model","1000 No","8366.38","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21163","Total non-agricultural AFS employment","1","Total","2007","2007","6199","Value","3044","FAO Model","1000 No","9055.06","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21163","Total non-agricultural AFS employment","1","Total","2008","2008","6199","Value","3044","FAO Model","1000 No","9175.15","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21163","Total non-agricultural AFS employment","1","Total","2009","2009","6199","Value","3044","FAO Model","1000 No","9288.07","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21163","Total non-agricultural AFS employment","1","Total","2010","2010","6199","Value","3044","FAO Model","1000 No","9135.2","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21163","Total non-agricultural AFS employment","1","Total","2011","2011","6199","Value","3044","FAO Model","1000 No","9157.13","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21163","Total non-agricultural AFS employment","1","Total","2012","2012","6199","Value","3044","FAO Model","1000 No","9688.29","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21163","Total non-agricultural AFS employment","1","Total","2013","2013","6199","Value","3044","FAO Model","1000 No","10086.82","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21163","Total non-agricultural AFS employment","1","Total","2014","2014","6199","Value","3044","FAO Model","1000 No","10130.29","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21163","Total non-agricultural AFS employment","1","Total","2015","2015","6199","Value","3044","FAO Model","1000 No","10534.01","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21163","Total non-agricultural AFS employment","1","Total","2016","2016","6199","Value","3044","FAO Model","1000 No","10524.63","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21163","Total non-agricultural AFS employment","1","Total","2017","2017","6199","Value","3044","FAO Model","1000 No","10794.17","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21163","Total non-agricultural AFS employment","1","Total","2018","2018","6199","Value","3044","FAO Model","1000 No","11293.1","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21163","Total non-agricultural AFS employment","1","Total","2019","2019","6199","Value","3044","FAO Model","1000 No","11379.17","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21163","Total non-agricultural AFS employment","1","Total","2020","2020","6199","Value","3044","FAO Model","1000 No","11106.42","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21163","Total non-agricultural AFS employment","1","Total","2021","2021","6199","Value","3044","FAO Model","1000 No","10484.13","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21162","Share of agricultural employment in total AFS employment","1","Total","2000","2000","6121","Value","3044","FAO Model","%","75.47","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21162","Share of agricultural employment in total AFS employment","1","Total","2001","2001","6121","Value","3044","FAO Model","%","75.25","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21162","Share of agricultural employment in total AFS employment","1","Total","2002","2002","6121","Value","3044","FAO Model","%","74.95","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21162","Share of agricultural employment in total AFS employment","1","Total","2003","2003","6121","Value","3044","FAO Model","%","74.59","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21162","Share of agricultural employment in total AFS employment","1","Total","2004","2004","6121","Value","3044","FAO Model","%","74.15","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21162","Share of agricultural employment in total AFS employment","1","Total","2005","2005","6121","Value","3044","FAO Model","%","73.71","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21162","Share of agricultural employment in total AFS employment","1","Total","2006","2006","6121","Value","3044","FAO Model","%","73.22","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21162","Share of agricultural employment in total AFS employment","1","Total","2007","2007","6121","Value","3044","FAO Model","%","71.34","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21162","Share of agricultural employment in total AFS employment","1","Total","2008","2008","6121","Value","3044","FAO Model","%","71.39","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21162","Share of agricultural employment in total AFS employment","1","Total","2009","2009","6121","Value","3044","FAO Model","%","71.29","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21162","Share of agricultural employment in total AFS employment","1","Total","2010","2010","6121","Value","3044","FAO Model","%","72.66","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21162","Share of agricultural employment in total AFS employment","1","Total","2011","2011","6121","Value","3044","FAO Model","%","72.8","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21162","Share of agricultural employment in total AFS employment","1","Total","2012","2012","6121","Value","3044","FAO Model","%","71.51","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21162","Share of agricultural employment in total AFS employment","1","Total","2013","2013","6121","Value","3044","FAO Model","%","70.87","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21162","Share of agricultural employment in total AFS employment","1","Total","2014","2014","6121","Value","3044","FAO Model","%","70.83","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21162","Share of agricultural employment in total AFS employment","1","Total","2015","2015","6121","Value","3044","FAO Model","%","69.09","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21162","Share of agricultural employment in total AFS employment","1","Total","2016","2016","6121","Value","3044","FAO Model","%","68.1","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21162","Share of agricultural employment in total AFS employment","1","Total","2017","2017","6121","Value","3044","FAO Model","%","66.75","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21162","Share of agricultural employment in total AFS employment","1","Total","2018","2018","6121","Value","3044","FAO Model","%","64.59","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21162","Share of agricultural employment in total AFS employment","1","Total","2019","2019","6121","Value","3044","FAO Model","%","62.61","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21162","Share of agricultural employment in total AFS employment","1","Total","2020","2020","6121","Value","3044","FAO Model","%","61.15","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21162","Share of agricultural employment in total AFS employment","1","Total","2021","2021","6121","Value","3044","FAO Model","%","59.81","E","Estimated value","ILO Modelled Estimates"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2000","2000","6121","Value","3044","FAO Model","%","24.53","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2001","2001","6121","Value","3044","FAO Model","%","24.75","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2002","2002","6121","Value","3044","FAO Model","%","25.05","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2003","2003","6121","Value","3044","FAO Model","%","25.41","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2004","2004","6121","Value","3044","FAO Model","%","25.85","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2005","2005","6121","Value","3044","FAO Model","%","26.29","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2006","2006","6121","Value","3044","FAO Model","%","26.78","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2007","2007","6121","Value","3044","FAO Model","%","28.66","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2008","2008","6121","Value","3044","FAO Model","%","28.61","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2009","2009","6121","Value","3044","FAO Model","%","28.71","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2010","2010","6121","Value","3044","FAO Model","%","27.34","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2011","2011","6121","Value","3044","FAO Model","%","27.2","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2012","2012","6121","Value","3044","FAO Model","%","28.49","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2013","2013","6121","Value","3044","FAO Model","%","29.13","E","Estimated value","Modelled using ISIC shares"
